ID_Data;Data;Rok;Miesiac;NumerMiesiaca;Dzien;DzienTygodnia;NumerDniaTygodnia;Weekend;Swieto;Wakacje
1248;2025-06-01;2025;June;6;1;Sunday;7;weekend;brak święta;brak wakacji
1249;2025-06-02;2025;June;6;2;Monday;1;dzień pracujący;brak święta;brak wakacji
1250;2025-06-03;2025;June;6;3;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1251;2025-06-04;2025;June;6;4;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1252;2025-06-05;2025;June;6;5;Thursday;4;dzień pracujący;brak święta;brak wakacji
1253;2025-06-06;2025;June;6;6;Friday;5;dzień pracujący;brak święta;brak wakacji
1254;2025-06-07;2025;June;6;7;Saturday;6;weekend;brak święta;brak wakacji
1255;2025-06-08;2025;June;6;8;Sunday;7;weekend;Zielone Świątki;brak wakacji
1256;2025-06-09;2025;June;6;9;Monday;1;dzień pracujący;brak święta;brak wakacji
1257;2025-06-10;2025;June;6;10;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1258;2025-06-11;2025;June;6;11;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1259;2025-06-12;2025;June;6;12;Thursday;4;dzień pracujący;brak święta;brak wakacji
1260;2025-06-13;2025;June;6;13;Friday;5;dzień pracujący;brak święta;brak wakacji
1261;2025-06-14;2025;June;6;14;Saturday;6;weekend;brak święta;brak wakacji
1262;2025-06-15;2025;June;6;15;Sunday;7;weekend;brak święta;brak wakacji
1263;2025-06-16;2025;June;6;16;Monday;1;dzień pracujący;brak święta;brak wakacji
1264;2025-06-17;2025;June;6;17;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1265;2025-06-18;2025;June;6;18;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1266;2025-06-19;2025;June;6;19;Thursday;4;dzień pracujący;Boże Ciało;brak wakacji
1267;2025-06-20;2025;June;6;20;Friday;5;dzień pracujący;brak święta;brak wakacji
1268;2025-06-21;2025;June;6;21;Saturday;6;weekend;brak święta;brak wakacji
1269;2025-06-22;2025;June;6;22;Sunday;7;weekend;brak święta;brak wakacji
1270;2025-06-23;2025;June;6;23;Monday;1;dzień pracujący;brak święta;brak wakacji
1271;2025-06-24;2025;June;6;24;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1272;2025-06-25;2025;June;6;25;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1273;2025-06-26;2025;June;6;26;Thursday;4;dzień pracujący;brak święta;brak wakacji
1274;2025-06-27;2025;June;6;27;Friday;5;dzień pracujący;brak święta;brak wakacji
1275;2025-06-28;2025;June;6;28;Saturday;6;weekend;brak święta;brak wakacji
1276;2025-06-29;2025;June;6;29;Sunday;7;weekend;brak święta;brak wakacji
1277;2025-06-30;2025;June;6;30;Monday;1;dzień pracujący;brak święta;brak wakacji
1278;2025-07-01;2025;July;7;1;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
1279;2025-07-02;2025;July;7;2;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
1280;2025-07-03;2025;July;7;3;Thursday;4;dzień pracujący;brak święta;wakacje letnie
1281;2025-07-04;2025;July;7;4;Friday;5;dzień pracujący;brak święta;wakacje letnie
1282;2025-07-05;2025;July;7;5;Saturday;6;weekend;brak święta;wakacje letnie
1283;2025-07-06;2025;July;7;6;Sunday;7;weekend;brak święta;wakacje letnie
1284;2025-07-07;2025;July;7;7;Monday;1;dzień pracujący;brak święta;wakacje letnie
1285;2025-07-08;2025;July;7;8;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
1286;2025-07-09;2025;July;7;9;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
1287;2025-07-10;2025;July;7;10;Thursday;4;dzień pracujący;brak święta;wakacje letnie
1288;2025-07-11;2025;July;7;11;Friday;5;dzień pracujący;brak święta;wakacje letnie
1289;2025-07-12;2025;July;7;12;Saturday;6;weekend;brak święta;wakacje letnie
1290;2025-07-13;2025;July;7;13;Sunday;7;weekend;brak święta;wakacje letnie
1291;2025-07-14;2025;July;7;14;Monday;1;dzień pracujący;brak święta;wakacje letnie
1292;2025-07-15;2025;July;7;15;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
1293;2025-07-16;2025;July;7;16;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
1294;2025-07-17;2025;July;7;17;Thursday;4;dzień pracujący;brak święta;wakacje letnie
1295;2025-07-18;2025;July;7;18;Friday;5;dzień pracujący;brak święta;wakacje letnie
1296;2025-07-19;2025;July;7;19;Saturday;6;weekend;brak święta;wakacje letnie
1297;2025-07-20;2025;July;7;20;Sunday;7;weekend;brak święta;wakacje letnie
1298;2025-07-21;2025;July;7;21;Monday;1;dzień pracujący;brak święta;wakacje letnie
1299;2025-07-22;2025;July;7;22;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
1300;2025-07-23;2025;July;7;23;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
1301;2025-07-24;2025;July;7;24;Thursday;4;dzień pracujący;brak święta;wakacje letnie
1302;2025-07-25;2025;July;7;25;Friday;5;dzień pracujący;brak święta;wakacje letnie
1303;2025-07-26;2025;July;7;26;Saturday;6;weekend;brak święta;wakacje letnie
1304;2025-07-27;2025;July;7;27;Sunday;7;weekend;brak święta;wakacje letnie
1305;2025-07-28;2025;July;7;28;Monday;1;dzień pracujący;brak święta;wakacje letnie
1306;2025-07-29;2025;July;7;29;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
1307;2025-07-30;2025;July;7;30;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
1308;2025-07-31;2025;July;7;31;Thursday;4;dzień pracujący;brak święta;wakacje letnie
1309;2025-08-01;2025;August;8;1;Friday;5;dzień pracujący;brak święta;wakacje letnie
1310;2025-08-02;2025;August;8;2;Saturday;6;weekend;brak święta;wakacje letnie
1311;2025-08-03;2025;August;8;3;Sunday;7;weekend;brak święta;wakacje letnie
1312;2025-08-04;2025;August;8;4;Monday;1;dzień pracujący;brak święta;wakacje letnie
1313;2025-08-05;2025;August;8;5;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
1314;2025-08-06;2025;August;8;6;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
1315;2025-08-07;2025;August;8;7;Thursday;4;dzień pracujący;brak święta;wakacje letnie
1316;2025-08-08;2025;August;8;8;Friday;5;dzień pracujący;brak święta;wakacje letnie
1317;2025-08-09;2025;August;8;9;Saturday;6;weekend;brak święta;wakacje letnie
1318;2025-08-10;2025;August;8;10;Sunday;7;weekend;brak święta;wakacje letnie
1319;2025-08-11;2025;August;8;11;Monday;1;dzień pracujący;brak święta;wakacje letnie
1320;2025-08-12;2025;August;8;12;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
1321;2025-08-13;2025;August;8;13;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
1322;2025-08-14;2025;August;8;14;Thursday;4;dzień pracujący;brak święta;wakacje letnie
1323;2025-08-15;2025;August;8;15;Friday;5;dzień pracujący;Wniebowstąpienie NMP;wakacje letnie
1324;2025-08-16;2025;August;8;16;Saturday;6;weekend;brak święta;wakacje letnie
1325;2025-08-17;2025;August;8;17;Sunday;7;weekend;brak święta;wakacje letnie
1326;2025-08-18;2025;August;8;18;Monday;1;dzień pracujący;brak święta;wakacje letnie
1327;2025-08-19;2025;August;8;19;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
1328;2025-08-20;2025;August;8;20;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
1329;2025-08-21;2025;August;8;21;Thursday;4;dzień pracujący;brak święta;wakacje letnie
1330;2025-08-22;2025;August;8;22;Friday;5;dzień pracujący;brak święta;wakacje letnie
1331;2025-08-23;2025;August;8;23;Saturday;6;weekend;brak święta;wakacje letnie
1332;2025-08-24;2025;August;8;24;Sunday;7;weekend;brak święta;wakacje letnie
1333;2025-08-25;2025;August;8;25;Monday;1;dzień pracujący;brak święta;wakacje letnie
1334;2025-08-26;2025;August;8;26;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
1335;2025-08-27;2025;August;8;27;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
1336;2025-08-28;2025;August;8;28;Thursday;4;dzień pracujący;brak święta;wakacje letnie
1337;2025-08-29;2025;August;8;29;Friday;5;dzień pracujący;brak święta;wakacje letnie
1338;2025-08-30;2025;August;8;30;Saturday;6;weekend;brak święta;wakacje letnie
1339;2025-08-31;2025;August;8;31;Sunday;7;weekend;brak święta;wakacje letnie
1340;2025-09-01;2025;September;9;1;Monday;1;dzień pracujący;brak święta;brak wakacji
1341;2025-09-02;2025;September;9;2;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1342;2025-09-03;2025;September;9;3;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1343;2025-09-04;2025;September;9;4;Thursday;4;dzień pracujący;brak święta;brak wakacji
1344;2025-09-05;2025;September;9;5;Friday;5;dzień pracujący;brak święta;brak wakacji
1345;2025-09-06;2025;September;9;6;Saturday;6;weekend;brak święta;brak wakacji
1346;2025-09-07;2025;September;9;7;Sunday;7;weekend;brak święta;brak wakacji
1347;2025-09-08;2025;September;9;8;Monday;1;dzień pracujący;brak święta;brak wakacji
1348;2025-09-09;2025;September;9;9;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1349;2025-09-10;2025;September;9;10;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1350;2025-09-11;2025;September;9;11;Thursday;4;dzień pracujący;brak święta;brak wakacji
1351;2025-09-12;2025;September;9;12;Friday;5;dzień pracujący;brak święta;brak wakacji
1352;2025-09-13;2025;September;9;13;Saturday;6;weekend;brak święta;brak wakacji
1353;2025-09-14;2025;September;9;14;Sunday;7;weekend;brak święta;brak wakacji
1354;2025-09-15;2025;September;9;15;Monday;1;dzień pracujący;brak święta;brak wakacji
1355;2025-09-16;2025;September;9;16;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1356;2025-09-17;2025;September;9;17;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1357;2025-09-18;2025;September;9;18;Thursday;4;dzień pracujący;brak święta;brak wakacji
1358;2025-09-19;2025;September;9;19;Friday;5;dzień pracujący;brak święta;brak wakacji
1359;2025-09-20;2025;September;9;20;Saturday;6;weekend;brak święta;brak wakacji
1360;2025-09-21;2025;September;9;21;Sunday;7;weekend;brak święta;brak wakacji
1361;2025-09-22;2025;September;9;22;Monday;1;dzień pracujący;brak święta;brak wakacji
1362;2025-09-23;2025;September;9;23;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1363;2025-09-24;2025;September;9;24;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1364;2025-09-25;2025;September;9;25;Thursday;4;dzień pracujący;brak święta;brak wakacji
1365;2025-09-26;2025;September;9;26;Friday;5;dzień pracujący;brak święta;brak wakacji
1366;2025-09-27;2025;September;9;27;Saturday;6;weekend;brak święta;brak wakacji
1367;2025-09-28;2025;September;9;28;Sunday;7;weekend;brak święta;brak wakacji
1368;2025-09-29;2025;September;9;29;Monday;1;dzień pracujący;brak święta;brak wakacji
1369;2025-09-30;2025;September;9;30;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1370;2025-10-01;2025;October;10;1;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1371;2025-10-02;2025;October;10;2;Thursday;4;dzień pracujący;brak święta;brak wakacji
1372;2025-10-03;2025;October;10;3;Friday;5;dzień pracujący;brak święta;brak wakacji
1373;2025-10-04;2025;October;10;4;Saturday;6;weekend;brak święta;brak wakacji
1374;2025-10-05;2025;October;10;5;Sunday;7;weekend;brak święta;brak wakacji
1375;2025-10-06;2025;October;10;6;Monday;1;dzień pracujący;brak święta;brak wakacji
1376;2025-10-07;2025;October;10;7;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1377;2025-10-08;2025;October;10;8;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1378;2025-10-09;2025;October;10;9;Thursday;4;dzień pracujący;brak święta;brak wakacji
1379;2025-10-10;2025;October;10;10;Friday;5;dzień pracujący;brak święta;brak wakacji
1380;2025-10-11;2025;October;10;11;Saturday;6;weekend;brak święta;brak wakacji
1381;2025-10-12;2025;October;10;12;Sunday;7;weekend;brak święta;brak wakacji
1382;2025-10-13;2025;October;10;13;Monday;1;dzień pracujący;brak święta;brak wakacji
1383;2025-10-14;2025;October;10;14;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1384;2025-10-15;2025;October;10;15;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1385;2025-10-16;2025;October;10;16;Thursday;4;dzień pracujący;brak święta;brak wakacji
1386;2025-10-17;2025;October;10;17;Friday;5;dzień pracujący;brak święta;brak wakacji
1387;2025-10-18;2025;October;10;18;Saturday;6;weekend;brak święta;brak wakacji
1388;2025-10-19;2025;October;10;19;Sunday;7;weekend;brak święta;brak wakacji
1389;2025-10-20;2025;October;10;20;Monday;1;dzień pracujący;brak święta;brak wakacji
1390;2025-10-21;2025;October;10;21;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1391;2025-10-22;2025;October;10;22;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1392;2025-10-23;2025;October;10;23;Thursday;4;dzień pracujący;brak święta;brak wakacji
1393;2025-10-24;2025;October;10;24;Friday;5;dzień pracujący;brak święta;brak wakacji
1394;2025-10-25;2025;October;10;25;Saturday;6;weekend;brak święta;brak wakacji
1395;2025-10-26;2025;October;10;26;Sunday;7;weekend;brak święta;brak wakacji
1396;2025-10-27;2025;October;10;27;Monday;1;dzień pracujący;brak święta;brak wakacji
1397;2025-10-28;2025;October;10;28;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1398;2025-10-29;2025;October;10;29;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1399;2025-10-30;2025;October;10;30;Thursday;4;dzień pracujący;brak święta;brak wakacji
1400;2025-10-31;2025;October;10;31;Friday;5;dzień pracujący;brak święta;brak wakacji
